Cnty,Pol,Child Cust,Voy,ATD,ETD,Bk,Clp,Clp Svc,Ld Type,ADOD,Fcr,Invoice Nbr,Status Cd,Shpr Cd,Computed
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"362,585","327,330",AOS,A,04/21/2023,"362,585",SGNL137374,P,WINGA,NVSGNAEOHK362585SGNL137374
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"362,585","327,330",AOS,A,04/21/2023,"362,585",SGNL136939,C,WINGA,NVSGNAEOHK362585SGNL136939
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"387,920","327,330",AOS,A,04/21/2023,"362,585",SGNL136951,C,WINGA,NVSGNAEOHK387920SGNL136951
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"387,920","327,330",AOS,A,04/21/2023,"362,585",SGNL137374,P,WINGA,NVSGNAEOHK387920SGNL137374
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"387,920","327,330",AOS,A,04/21/2023,"362,585",SGNL136950,C,WINGA,NVSGNAEOHK387920SGNL136950
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"363,279","327,330",AOS,A,04/21/2023,"363,279",SGNL136940,P,HANSAETNCO,NVSGNAEOHK363279SGNL136940
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"363,282","327,330",AOS,A,04/21/2023,"363,279",SGNL136940,P,HANSAETNCO,NVSGNAEOHK363282SGNL136940
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"363,280","327,330",AOS,A,04/24/2023,"363,280",SGNL136941,P,TPGROUP,NVSGNAEOHK363280SGNL136941
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"368,800","327,330",AOS,A,04/21/2023,"368,800",SGNL137376,P,CHUTEXNV,NVSGNAEOHK368800SGNL137376
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"368,802","327,330",AOS,A,04/21/2023,"368,802",SGNL136942,P,CHUTEXNV,NVSGNAEOHK368802SGNL136942
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"368,803","327,330",AOS,A,04/21/2023,"368,803",SGNL136943,P,CHUTEXNV,NVSGNAEOHK368803SGNL136943
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"368,804","327,330",AOS,A,04/21/2023,"368,804",SGNL136944,P,CHUTEXNV,NVSGNAEOHK368804SGNL136944
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"369,273","327,330",AOS,A,04/21/2023,"369,273",SGNL136945,P,CHIDALA,NVSGNAEOHK369273SGNL136945
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"369,275","327,330",AOS,A,04/21/2023,"369,273",SGNL136945,P,CHIDALA,NVSGNAEOHK369275SGNL136945
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"369,277","327,330",AOS,A,04/21/2023,"369,273",SGNL136945,P,CHIDALA,NVSGNAEOHK369277SGNL136945
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"373,089","327,330",AOS,A,04/24/2023,"373,089",SGNL136946,P,PHONGPHUSJC,NVSGNAEOHK373089SGNL136946
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"373,090","327,330",AOS,A,04/24/2023,"373,089",SGNL136946,P,PHONGPHUSJC,NVSGNAEOHK373090SGNL136946
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"373,091","327,330",AOS,A,04/24/2023,"373,091",SGNL136948,P,WISER,NVSGNAEOHK373091SGNL136948
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"373,093","327,330",AOS,A,04/24/2023,"373,091",SGNL136948,P,WISER,NVSGNAEOHK373093SGNL136948
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"373,094","327,330",AOS,A,04/24/2023,"373,091",SGNL136948,P,WISER,NVSGNAEOHK373094SGNL136948
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"373,092","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK373092SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,517","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389517SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,518","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389518SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,519","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389519SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,634","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389634SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,635","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389635SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,637","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389637SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,640","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389640SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,642","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389642SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,644","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389644SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,645","327,330",AOS,A,04/24/2023,"373,092",SGNL136949,P,PINETREE,NVSGNAEOHK389645SGNL136949
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"387,920","327,330",AOS,A,04/21/2023,"387,920",SGNL137374,P,WINGA,NVSGNAEOHK387920SGNL137374
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"387,920","327,330",AOS,A,04/21/2023,"387,920",SGNL136951,C,WINGA,NVSGNAEOHK387920SGNL136951
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"387,920","327,330",AOS,A,04/21/2023,"387,920",SGNL136950,C,WINGA,NVSGNAEOHK387920SGNL136950
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"389,638","327,330",AOS,A,04/24/2023,"389,638",SGNL136952,P,VIETHUNGLV,NVSGNAEOHK389638SGNL136952
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"395,125","327,330",AOS,A,04/21/2023,"395,125",SGNL136953,P,CHUTEXNV,NVSGNAEOHK395125SGNL136953
NV,SGN,AEOHK,"532,587",05/05/23,05/05/23,"399,101","327,330",AOS,A,04/20/2023,"399,101",SGNL136954,P,USAL,NVSGNAEOHK399101SGNL136954
NV,SGN,SWOOSH,"532,786",04/10/23,04/10/23,"355,259","320,777",CON,A,04/01/2023,"355,259",SGNL131070,P,VP,NVSGNSWOOSH355259SGNL131070
NV,SGN,THAS,"532,858",04/11/23,04/11/23,"346,089","321,747",AOS,F,04/05/23,"346,089",SGNL131997,P,TYTHANH,NVSGNTHAS346089SGNL131997
NV,SGN,THAS,"532,858",04/11/23,04/11/23,"346,089","321,747",AOS,F,04/05/23,"346,089",SGNL132002,P,TYTHANH,NVSGNTHAS346089SGNL132002
NV,SGN,BHBEJ,"533,080",04/12/23,04/12/23,"308,498","320,935",AOS,A,04/03/2023,"308,498",SGNL131989,P,LAWNYARDVN,NVSGNBHBEJ308498SGNL131989
NV,SGN,BHBEJ,"533,080",04/12/23,04/12/23,"312,323","320,935",AOS,A,04/03/2023,"312,323",SGNL131990,P,VTORIEN,NVSGNBHBEJ312323SGNL131990
NV,SGN,BHBEJ,"533,080",04/12/23,04/12/23,"317,102","320,935",AOS,A,03/30/2023,"317,102",SGNL131991,P,VNDONA,NVSGNBHBEJ317102SGNL131991
NV,SGN,THAS,"533,113",04/01/23,04/01/23,"309,693","319,455",AOS,C,03/28/23,"309,693",SGNL131050,P,VICTORYVN,NVSGNTHAS309693SGNL131050
NV,SGN,THAS,"533,120",04/01/23,04/01/23,"309,562","319,682",AOS,C,03/27/23,"309,562",SGNL131051,P,SAITEXDN,NVSGNTHAS309562SGNL131051
NV,SGN,WARAS,"533,165",04/01/23,04/01/23,"339,425","319,685",AOS,C,03/25/23,"339,425",SGNL131052,P,ANPHATB,NVSGNWARAS339425SGNL131052
NV,SGN,ATC,"533,166",04/02/23,04/02/23,"367,720","320,694",EAS,C,03/31/23,"367,720",SGNL131983,P,POUYUEN,NVSGNATC367720SGNL131983
NV,SGN,ATC,"533,166",04/02/23,04/02/23,"367,720","320,694",EAS,C,03/31/23,"367,720",SGNL131065,P,POUYUEN,NVSGNATC367720SGNL131065
NV,SGN,ATC,"533,166",04/02/23,04/02/23,"367,727","320,692",EAS,C,03/31/23,"367,727",SGNL131984,P,SHYANGYING,NVSGNATC367727SGNL131984
NV,SGN,ATC,"533,166",04/02/23,04/02/23,"367,727","320,692",EAS,C,03/31/23,"367,727",SGNL131066,P,SHYANGYING,NVSGNATC367727SGNL131066
NV,SGN,ATC,"533,166",04/02/23,04/02/23,"367,727","320,692",EAS,C,03/31/23,"379,505",SGNL131066,P,SHYANGYING,NVSGNATC367727SGNL131066
NV,SGN,ATC,"533,166",04/02/23,04/02/23,"367,727","320,692",EAS,C,03/31/23,"379,505",SGNL131984,P,SHYANGYING,NVSGNATC367727SGNL131984
NV,SGN,ATC,"533,166",04/02/23,04/02/23,"367,720","320,694",EAS,C,03/31/23,"379,506",SGNL131065,P,POUYUEN,NVSGNATC367720SGNL131065
NV,SGN,ATC,"533,166",04/02/23,04/02/23,"367,720","320,694",EAS,C,03/31/23,"379,506",SGNL131983,P,POUYUEN,NVSGNATC367720SGNL131983
NV,SGN,WARAS,"533,168",04/01/23,04/01/23,"348,716","319,693",AOS,C,03/27/23,"348,716",SGNL131053,P,JEA-MUST,NVSGNWARAS348716SGNL131053
NV,SGN,ATC,"533,170",04/01/23,04/01/23,"353,047","320,689",EAS,C,03/31/23,"353,047",SGNL131054,P,POUYUEN,NVSGNATC353047SGNL131054
NV,SGN,ATC,"533,170",04/01/23,04/01/23,"353,047","320,689",EAS,C,03/31/23,"353,047",SGNL131981,P,POUYUEN,NVSGNATC353047SGNL131981
NV,SGN,ATC,"533,170",04/01/23,04/01/23,"353,048","320,688",EAS,C,03/31/23,"353,048",SGNL131058,P,POUYUEN,NVSGNATC353048SGNL131058
NV,SGN,ATC,"533,170",04/01/23,04/01/23,"353,048","320,688",EAS,C,03/31/23,"353,048",SGNL131982,P,POUYUEN,NVSGNATC353048SGNL131982
NV,SGN,ATC,"533,170",04/01/23,04/01/23,"353,047","320,689",EAS,C,03/31/23,"379,461",SGNL131981,P,POUYUEN,NVSGNATC353047SGNL131981
NV,SGN,ATC,"533,170",04/01/23,04/01/23,"353,047","320,689",EAS,C,03/31/23,"379,461",SGNL131054,P,POUYUEN,NVSGNATC353047SGNL131054
NV,SGN,ATC,"533,170",04/01/23,04/01/23,"353,048","320,688",EAS,C,03/31/23,"379,462",SGNL131058,P,POUYUEN,NVSGNATC353048SGNL131058
NV,SGN,ATC,"533,170",04/01/23,04/01/23,"353,048","320,688",EAS,C,03/31/23,"379,462",SGNL131982,P,POUYUEN,NVSGNATC353048SGNL131982
NV,SGN,WARAS,"533,171",04/05/23,04/05/23,"307,814","319,813",AOS,F,03/28/23,"307,814",SGNL131064,P,SAITEXDN,NVSGNWARAS307814SGNL131064
NV,SGN,THAS,"533,200",04/18/23,04/18/23,"357,427","322,799",AOS,C,04/12/23,"357,427",SGNL132744,P,TOMSA,NVSGNTHAS357427SGNL132744
NV,SGN,WARAS,"533,203",04/09/23,04/09/23,"354,588","321,630",AOS,C,04/06/23,"354,588",SGNL131995,P,ANPHATB,NVSGNWARAS354588SGNL131995
NV,SGN,AAFZE,"533,207",04/23/23,04/23/23,"367,217","321,194",AOS,C,04/05/23,"367,217",SGNL134912,P,SHYANGYING,NVSGNAAFZE367217SGNL134912
NV,SGN,PVHJA,"533,233",04/27/23,04/27/23,"357,740","326,033",AOS,F,04/21/23,"357,740",SGNL134956,C,TYTHANH,NVSGNPVHJA357740SGNL134956
NV,SGN,PVHJA,"533,233",04/27/23,04/27/23,"357,740","326,033",AOS,F,04/21/23,"357,740",SGNL134957,P,TYTHANH,NVSGNPVHJA357740SGNL134957
NV,SGN,PVHJA,"533,233",04/27/23,04/27/23,"357,745","326,033",AOS,F,04/21/23,"357,740",SGNL134957,P,TYTHANH,NVSGNPVHJA357745SGNL134957
NV,SGN,PVHJA,"533,233",04/27/23,04/27/23,"357,745","326,033",AOS,F,04/21/23,"357,740",SGNL134956,C,TYTHANH,NVSGNPVHJA357745SGNL134956
NV,SGN,PVHJA,"533,238",04/21/23,04/21/23,"339,195","323,814",AOS,C,04/17/23,"339,195",SGNL134202,P,TPROG,NVSGNPVHJA339195SGNL134202
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"286,760","324,467",AOS,A,04/17/2023,"286,760",SGNL138499,P,POUYUEN,NVSGNNBSG286760SGNL138499
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"310,835","324,467",AOS,A,04/14/2023,"310,835",SGNL136935,P,JIAH2,NVSGNNBSG310835SGNL136935
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"310,838","324,467",AOS,A,04/14/2023,"310,835",SGNL136935,P,JIAH2,NVSGNNBSG310838SGNL136935
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"310,839","324,467",AOS,A,04/14/2023,"310,835",SGNL136935,P,JIAH2,NVSGNNBSG310839SGNL136935
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,006","324,467",AOS,A,04/17/2023,"327,006",SGNL152828,P,FREEVIEW,NVSGNNBSG327006SGNL152828
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,006","324,467",AOS,A,04/17/2023,"327,006",SGNL138490,V,FREEVIEW,NVSGNNBSG327006SGNL138490
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,009","324,467",AOS,A,04/17/2023,"327,006",SGNL152828,P,FREEVIEW,NVSGNNBSG327009SGNL152828
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,009","324,467",AOS,A,04/17/2023,"327,006",SGNL138490,V,FREEVIEW,NVSGNNBSG327009SGNL138490
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,011","324,467",AOS,A,04/17/2023,"327,006",SGNL138490,V,FREEVIEW,NVSGNNBSG327011SGNL138490
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,011","324,467",AOS,A,04/17/2023,"327,006",SGNL152828,P,FREEVIEW,NVSGNNBSG327011SGNL152828
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,013","324,467",AOS,A,04/17/2023,"327,006",SGNL152828,P,FREEVIEW,NVSGNNBSG327013SGNL152828
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,013","324,467",AOS,A,04/17/2023,"327,006",SGNL138490,V,FREEVIEW,NVSGNNBSG327013SGNL138490
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,015","324,467",AOS,A,04/17/2023,"327,006",SGNL138490,V,FREEVIEW,NVSGNNBSG327015SGNL138490
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,015","324,467",AOS,A,04/17/2023,"327,006",SGNL152828,P,FREEVIEW,NVSGNNBSG327015SGNL152828
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"355,899","324,467",AOS,A,04/17/2023,"327,006",SGNL138490,V,FREEVIEW,NVSGNNBSG355899SGNL138490
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"355,899","324,467",AOS,A,04/17/2023,"327,006",SGNL152828,P,FREEVIEW,NVSGNNBSG355899SGNL152828
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,012","324,467",AOS,A,04/17/2023,"327,012",SGNL152834,P,POUHUNG2,NVSGNNBSG327012SGNL152834
NV,SGN,NBSG,"533,300",04/23/23,04/23/23,"327,012","324,467",AOS,A,04/17/2023,"327,012",SGNL138496,V,POUHUNG2,NVSGNNBSG327012SGNL138496
NV,SGN,XREDC,"533,301",04/10/23,04/10/23,"357,345","320,080",AOS,C,04/04/23,"",SGNL131992,P,SMAJESTY,NVSGNXREDC357345SGNL131992
NV,SGN,WARAS,"533,302",04/19/23,04/19/23,"341,426","322,545",AOS,C,04/10/23,"341,426",SGNL134156,P,SAITEXDN,NVSGNWARAS341426SGNL134156
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"288,744","320,896",AOS,A,02/23/2023,"288,744",SGNL132726,P,TPGROUP,NVSGNAEOMIX288744SGNL132726
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"288,727","320,896",AOS,A,02/20/2023,"288,751",SGNL132725,P,WISER,NVSGNAEOMIX288727SGNL132725
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"288,751","320,896",AOS,A,02/20/2023,"288,751",SGNL132725,P,WISER,NVSGNAEOMIX288751SGNL132725
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"288,752","320,896",AOS,A,02/20/2023,"288,751",SGNL132725,P,WISER,NVSGNAEOMIX288752SGNL132725
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"288,758","320,896",AOS,A,02/21/2023,"288,758",SGNL138468,P,VINATD,NVSGNAEOMIX288758SGNL138468
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"288,759","320,896",AOS,A,02/21/2023,"288,759",SGNL138469,P,VINATD,NVSGNAEOMIX288759SGNL138469
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"288,760","320,896",AOS,A,02/21/2023,"288,759",SGNL138469,P,VINATD,NVSGNAEOMIX288760SGNL138469
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"289,669","320,896",AOS,A,02/22/2023,"289,669",SGNL132691,P,HANSAETN,NVSGNAEOMIX289669SGNL132691
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"291,880","320,896",AOS,A,02/22/2023,"289,669",SGNL132691,P,HANSAETN,NVSGNAEOMIX291880SGNL132691
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"291,876","320,896",AOS,A,03/06/2023,"291,876",SGNL132723,P,PINETREE,NVSGNAEOMIX291876SGNL132723
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,013","320,896",AOS,A,02/24/2023,"298,013",SGNL132705,P,CHUTEXNV,NVSGNAEOMIX298013SGNL132705
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,014","320,896",AOS,A,02/24/2023,"298,014",SGNL132706,P,CHUTEXNV,NVSGNAEOMIX298014SGNL132706
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,015","320,896",AOS,A,02/27/2023,"298,015",SGNL132707,P,CHUTEXNV,NVSGNAEOMIX298015SGNL132707
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,016","320,896",AOS,A,02/24/2023,"298,016",SGNL132708,P,CHUTEXNV,NVSGNAEOMIX298016SGNL132708
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,017","320,896",AOS,A,02/24/2023,"298,017",SGNL132709,P,CHUTEXNV,NVSGNAEOMIX298017SGNL132709
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,019","320,896",AOS,A,02/27/2023,"298,019",SGNL132710,P,CHUTEXNV,NVSGNAEOMIX298019SGNL132710
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,020","320,896",AOS,A,02/24/2023,"298,020",SGNL132711,P,CHUTEXNV,NVSGNAEOMIX298020SGNL132711
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,021","320,896",AOS,A,02/24/2023,"298,021",SGNL132712,P,CHUTEXNV,NVSGNAEOMIX298021SGNL132712
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,022","320,896",AOS,A,02/24/2023,"298,022",SGNL132713,P,CHUTEXNV,NVSGNAEOMIX298022SGNL132713
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,023","320,896",AOS,A,02/27/2023,"298,023",SGNL132714,P,CHUTEXNV,NVSGNAEOMIX298023SGNL132714
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,024","320,896",AOS,A,02/24/2023,"298,024",SGNL132715,P,CHUTEXNV,NVSGNAEOMIX298024SGNL132715
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,025","320,896",AOS,A,02/24/2023,"298,025",SGNL132716,P,CHUTEXNV,NVSGNAEOMIX298025SGNL132716
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,025","320,896",AOS,A,02/24/2023,"298,025",SGNL132722,P,CHUTEXNV,NVSGNAEOMIX298025SGNL132722
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"298,027","320,896",AOS,A,02/24/2023,"298,027",SGNL132717,P,CHUTEXNV,NVSGNAEOMIX298027SGNL132717
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"310,484","320,896",AOS,A,03/17/2023,"310,486",SGNL132724,P,PINETREE,NVSGNAEOMIX310484SGNL132724
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"310,485","320,896",AOS,A,03/17/2023,"310,486",SGNL132724,P,PINETREE,NVSGNAEOMIX310485SGNL132724
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"310,486","320,896",AOS,A,03/17/2023,"310,486",SGNL132724,P,PINETREE,NVSGNAEOMIX310486SGNL132724
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"316,539","320,896",AOS,A,03/20/2023,"316,539",SGNL132727,C,TPGROUP,NVSGNAEOMIX316539SGNL132727
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"316,539","320,896",AOS,A,03/20/2023,"316,539",SGNL132732,P,TPGROUP,NVSGNAEOMIX316539SGNL132732
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"317,170","320,896",AOS,A,03/22/2023,"317,170",SGNL132690,P,HANSAETN,NVSGNAEOMIX317170SGNL132690
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"317,171","320,896",AOS,A,03/22/2023,"317,170",SGNL132690,P,HANSAETN,NVSGNAEOMIX317171SGNL132690
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"337,976","320,896",AOS,A,03/31/2023,"337,976",SGNL132698,P,GAPSHWA,NVSGNAEOMIX337976SGNL132698
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"337,978","320,896",AOS,A,03/31/2023,"337,978",SGNL132701,P,GAPSHWA,NVSGNAEOMIX337978SGNL132701
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"337,979","320,896",AOS,A,03/31/2023,"337,979",SGNL132702,V,GAPSHWA,NVSGNAEOMIX337979SGNL132702
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"337,979","320,896",AOS,A,03/31/2023,"337,979",SGNL137392,P,GAPSHWA,NVSGNAEOMIX337979SGNL137392
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"337,980","320,896",AOS,A,03/31/2023,"337,980",SGNL132700,P,GAPSHWA,NVSGNAEOMIX337980SGNL132700
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"337,981","320,896",AOS,A,03/31/2023,"337,981",SGNL132703,P,GAPSHWA,NVSGNAEOMIX337981SGNL132703
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"337,982","320,896",AOS,A,03/31/2023,"337,982",SGNL132699,P,GAPSHWA,NVSGNAEOMIX337982SGNL132699
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"344,666","320,896",AOS,A,03/24/2023,"344,666",SGNL132718,P,CHUTEXNV,NVSGNAEOMIX344666SGNL132718
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"345,222","320,896",AOS,A,03/24/2023,"345,222",SGNL132719,P,CHUTEXNV,NVSGNAEOMIX345222SGNL132719
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"345,223","320,896",AOS,A,03/24/2023,"345,223",SGNL132720,V,CHUTEXNV,NVSGNAEOMIX345223SGNL132720
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"345,223","320,896",AOS,A,03/24/2023,"345,223",SGNL137393,P,CHUTEXNV,NVSGNAEOMIX345223SGNL137393
NV,SGN,AEOMIX,"533,360",04/14/23,04/14/23,"345,224","320,896",AOS,A,03/24/2023,"345,224",SGNL132721,P,CHUTEXNV,NVSGNAEOMIX345224SGNL132721
NV,SGN,AEBV,"533,375",04/14/23,04/14/23,"323,959","322,630",CON,A,04/10/2023,"323,959",SGNL134145,P,DUYHUNG,NVSGNAEBV323959SGNL134145
NV,SGN,AEBV,"533,375",04/14/23,04/14/23,"326,016","322,630",CON,A,04/10/2023,"326,016",SGNL134160,P,VIETSUN,NVSGNAEBV326016SGNL134160
NV,SGN,AEBV,"533,375",04/14/23,04/14/23,"326,016","322,630",CON,A,04/10/2023,"326,016",SGNL134146,V,VIETSUN,NVSGNAEBV326016SGNL134146
NV,SGN,AEBV,"533,375",04/14/23,04/14/23,"329,356","322,630",CON,A,04/07/2023,"329,356",SGNL134147,P,DAIHOA,NVSGNAEBV329356SGNL134147
NV,SGN,AEBV,"533,375",04/14/23,04/14/23,"331,374","322,630",CON,A,04/10/2023,"331,374",SGNL134148,P,LEADERGAR,NVSGNAEBV331374SGNL134148
NV,SGN,AEBV,"533,375",04/14/23,04/14/23,"333,846","322,630",CON,A,04/07/2023,"333,846",SGNL134149,P,DAIHOA,NVSGNAEBV333846SGNL134149
NV,SGN,AEBV,"533,375",04/14/23,04/14/23,"353,380","322,630",CON,A,04/07/2023,"353,380",SGNL134150,V,DAIHOA,NVSGNAEBV353380SGNL134150
NV,SGN,AEBV,"533,375",04/14/23,04/14/23,"353,380","322,630",CON,A,04/07/2023,"353,380",SGNL134161,P,DAIHOA,NVSGNAEBV353380SGNL134161
NV,SGN,WARAS,"533,376",04/08/23,04/08/23,"348,108","320,947",AOS,C,04/03/23,"348,108",SGNL131987,P,ASI,NVSGNWARAS348108SGNL131987
NV,SGN,WARAS,"533,377",04/08/23,04/08/23,"348,109","320,952",AOS,C,04/03/23,"348,109",SGNL131988,P,ASI,NVSGNWARAS348109SGNL131988
NV,SGN,WARAS,"533,378",04/22/23,04/22/23,"348,717","324,892",AOS,C,04/19/23,"348,717",SGNL134181,P,TBC,NVSGNWARAS348717SGNL134181
NV,SGN,LIIRE,"533,402",01/01/01,04/01/23,"370,171","320,491",EAS,C,04/01/23,"",SGNL131072,P,POLYASIA,NVSGNLIIRE370171SGNL131072
NV,SGN,THAS,"533,497",04/24/23,04/24/23,"359,378","323,747",AOS,C,04/17/23,"359,378",SGNL134208,P,DOMEXQN,NVSGNTHAS359378SGNL134208
NV,SGN,WARAS,"533,601",05/12/23,05/12/23,"341,504","329,325",AOS,A,05/08/2023,"341,504",SGNL138395,P,SAITEXDN,NVSGNWARAS341504SGNL138395
NV,SGN,WARAS,"533,601",05/12/23,05/12/23,"342,882","329,325",AOS,A,05/08/2023,"341,504",SGNL138395,P,SAITEXDN,NVSGNWARAS342882SGNL138395
NV,SGN,WARAS,"533,601",05/12/23,05/12/23,"356,647","329,325",AOS,A,05/08/2023,"341,504",SGNL138335,P,ECOWAY,NVSGNWARAS356647SGNL138335
NV,SGN,WARAS,"533,601",05/12/23,05/12/23,"389,308","329,325",AOS,A,05/08/2023,"341,504",SGNL138383,P,FVN,NVSGNWARAS389308SGNL138383
