Cnty,Pol,Mstr_Cust,Child_Cust,Voy,ATD,ETD,Bk,Clp_Svc,Fcr,Invoice_Nbr,Sts,Creation_Dt,look_up_date,day_of_week,due_date
NV,SGN,NIKE,CONVRS,543589,2023-07-23,2023-07-23,718881,ALM,,,,,2023-07-23,Sunday,2023-07-25
NV,SGN,NIKE,CONVRS,543590,2023-07-23,2023-07-23,718883,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144003,2001-01-01,2023-07-23,322994,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144003,2001-01-01,2023-07-23,322667,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144003,2001-01-01,2023-07-23,323102,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144004,2001-01-01,2023-07-23,322866,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144004,2001-01-01,2023-07-23,322670,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144004,2001-01-01,2023-07-23,322867,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144004,2001-01-01,2023-07-23,302729,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,323099,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,322868,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,322985,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,322987,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,323101,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,322989,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,323106,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,322995,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,322664,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,322671,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144020,2001-01-01,2023-07-23,323097,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144022,2001-01-01,2023-07-23,322669,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,144023,2001-01-01,2023-07-23,322668,ALM,,,,,2023-07-23,Sunday,2023-07-25
NV,SGN,NBAL,XWASO,543401,2023-07-23,2023-07-23,716249,ALM,,,,,2023-07-23,Sunday,2023-07-25
NV,SGN,NBAL,XWASO,543401,2023-07-23,2023-07-23,712094,ALM,,,,,2023-07-23,Sunday,2023-07-25
TH,BKK,NIKE,SWOOSH,143995,2001-01-01,2023-07-24,322991,ALM,,,,,2023-07-24,Monday,2023-07-25
TH,BKK,XJTIN,XJTIN,143961,2023-07-25,2023-07-25,324682,EAS,,,,,2023-07-25,Tuesday,2023-07-26
TH,BKK,NIKE,SWOOSH,143994,2001-01-01,2023-07-25,322992,ALM,,,,,2023-07-25,Tuesday,2023-07-26
TH,BKK,NIKE,SWOOSH,143994,2001-01-01,2023-07-25,322993,ALM,,,,,2023-07-25,Tuesday,2023-07-26
NV,SGN,NBAL,XWASO,543647,2023-07-25,2023-07-25,715541,ALM,,,,,2023-07-25,Tuesday,2023-07-26
TH,BKK,NIKE,SWOOSH,144039,2001-01-01,2023-07-25,323115,ALM,,,,,2023-07-25,Tuesday,2023-07-26
NV,HPZ,AEBV,AEBV,543947,2023-07-25,2023-07-25,726751,ALM,,,,,2023-07-25,Tuesday,2023-07-26
TH,BKK,AEBV,AEBV,143985,2023-07-26,2023-07-26,324995,ALM,,,,,2023-07-26,Wednesday,2023-07-27
NV,SGN,JCI,JCREW,544117,2023-07-26,2023-07-26,669726,ALM,,,,,2023-07-26,Wednesday,2023-07-27
TH,BKK,NIKE,SWOOSH,143993,2001-01-01,2023-07-26,323105,ALM,,,,,2023-07-26,Wednesday,2023-07-27
TH,BKK,NIKE,SWOOSH,143993,2001-01-01,2023-07-26,322672,ALM,,,,,2023-07-26,Wednesday,2023-07-27
TH,BKK,NIKE,SWOOSH,143993,2001-01-01,2023-07-26,322674,ALM,,,,,2023-07-26,Wednesday,2023-07-27
NV,SGN,JCI,JCREW,540044,2023-07-26,2023-07-26,685399,ALM,685399,,,,2023-07-26,Wednesday,2023-07-27
NV,SGN,JCI,JCREW,540044,2023-07-26,2023-07-26,675783,ALM,675783,,,,2023-07-26,Wednesday,2023-07-27
NV,SGN,JCI,JCREW,542350,2023-07-26,2023-07-26,669721,ALM,,,,,2023-07-26,Wednesday,2023-07-27
NV,SGN,NIKE,SWOOSH,544924,2001-01-01,2023-07-26,685159,ALM,,,,,2023-07-26,Wednesday,2023-07-27
TH,BKK,DICKS,DICKS,144030,2001-01-01,2023-07-26,320071,ALM,320071,,,,2023-07-26,Wednesday,2023-07-27
NV,SGN,JCI,JCREW,541415,2023-07-26,2023-07-26,664755,ALM,664755,,,,2023-07-26,Wednesday,2023-07-27
NV,SGN,JCI,JCREW,541172,2023-07-26,2023-07-26,657158,ALM,657159,,,,2023-07-26,Wednesday,2023-07-27
NV,SGN,JCI,JCREW,541172,2023-07-26,2023-07-26,657159,ALM,657159,,,,2023-07-26,Wednesday,2023-07-27
PH,CEB,NIKE,SWOOSH,82192,2001-01-01,2023-07-27,857941,ALM,,,,,2023-07-27,Thursday,2023-07-28
ID,CKG,JCI,JCREW,297776,2001-01-01,2023-07-27,569900,ALM,569900,,,,2023-07-27,Thursday,2023-07-28
ID,CKG,JCI,JCREW,297776,2001-01-01,2023-07-27,569895,ALM,569900,,,,2023-07-27,Thursday,2023-07-28
ID,CKG,JCI,JCREW,297777,2001-01-01,2023-07-27,569899,ALM,569899,,,,2023-07-27,Thursday,2023-07-28
ID,CKG,JCI,JCREW,297777,2001-01-01,2023-07-27,569892,ALM,569899,,,,2023-07-27,Thursday,2023-07-28
ID,CKG,JCI,JCREW,297777,2001-01-01,2023-07-27,569897,ALM,569899,,,,2023-07-27,Thursday,2023-07-28
CB,PNH,JCI,JCREW,100151,2001-01-01,2023-07-27,563923,ALM,,,,,2023-07-27,Thursday,2023-07-28
ID,JKT,NIKE,SWOOSH,298325,2001-01-01,2023-07-27,576915,ALM,,,,,2023-07-27,Thursday,2023-07-28
TH,BKK,NIKE,SWOOSH,144038,2001-01-01,2023-07-27,323782,ALM,,,,,2023-07-27,Thursday,2023-07-28
TH,BKK,NIKE,SWOOSH,144040,2001-01-01,2023-07-27,323770,ALM,,,,,2023-07-27,Thursday,2023-07-28
NV,SGN,JCI,JCREW,544228,2023-07-27,2023-07-27,612318,ALM,612318,,,,2023-07-27,Thursday,2023-07-28
NV,SGN,JCI,JCREW,544228,2023-07-27,2023-07-27,655364,ALM,612318,,,,2023-07-27,Thursday,2023-07-28
ID,JKT,NIKE,SWOOSH,298330,2001-01-01,2023-07-28,578505,ALM,,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,296797,2001-01-01,2023-07-28,567147,ALM,567147,,,,2023-07-28,Friday,2023-07-31
CB,PNH,JCI,JCREW,100713,2001-01-01,2023-07-28,569553,ALM,569553,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,296574,2001-01-01,2023-07-28,564570,ALM,564571,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,296574,2001-01-01,2023-07-28,564569,ALM,564571,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,296574,2001-01-01,2023-07-28,564571,ALM,564571,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,296574,2001-01-01,2023-07-28,564572,ALM,564571,,,,2023-07-28,Friday,2023-07-31
NV,SGN,JCI,JCREW,542352,2023-07-28,2023-07-28,690878,ALM,690878,,,,2023-07-28,Friday,2023-07-31
NV,SGN,NIKE,SWOOSH,544913,2001-01-01,2023-07-28,720005,ALM,,,,,2023-07-28,Friday,2023-07-31
NV,HNA,VFC,OUTDOR,544160,2001-01-01,2023-07-28,655498,ALM,655498,,,,2023-07-28,Friday,2023-07-31
TH,BKK,NIKE,SWOOSH,144037,2001-01-01,2023-07-28,323305,ALM,,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,297158,2001-01-01,2023-07-28,569896,ALM,569894,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,297158,2001-01-01,2023-07-28,569893,ALM,569894,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,297158,2001-01-01,2023-07-28,569894,ALM,569894,,,,2023-07-28,Friday,2023-07-31
ID,CKG,JCI,JCREW,297158,2001-01-01,2023-07-28,569898,ALM,569894,,,,2023-07-28,Friday,2023-07-31
ID,CKG,VFC,OUTDOR,297931,2023-07-28,2023-07-28,572451,ALM,572451,,,,2023-07-28,Friday,2023-07-31
ID,CKG,VFC,OUTDOR,297932,2023-07-28,2023-07-28,576197,ALM,576197,,,,2023-07-28,Friday,2023-07-31
CB,PNH,JCI,JCREW,100322,2001-01-01,2023-07-28,563443,ALM,563440,,,,2023-07-28,Friday,2023-07-31
CB,PNH,JCI,JCREW,100322,2001-01-01,2023-07-28,563440,ALM,563440,,,,2023-07-28,Friday,2023-07-31
CB,PNH,JCI,JCREW,100322,2001-01-01,2023-07-28,563442,ALM,563440,,,,2023-07-28,Friday,2023-07-31
CB,PNH,JCI,JCREW,100322,2001-01-01,2023-07-28,563441,ALM,563440,,,,2023-07-28,Friday,2023-07-31
CB,PNH,JCI,JCREW,99813,2001-01-01,2023-07-28,557944,ALM,557944,,,,2023-07-28,Friday,2023-07-31
NV,SGN,EDDIE,EDDIEB,544495,2023-07-28,2023-07-28,700728,ALM,,,,,2023-07-28,Friday,2023-07-31
NV,SGN,NBAL,NBAL,544244,2001-01-01,2023-07-28,717890,ALM,,,,,2023-07-28,Friday,2023-07-31
NV,SGN,NBAL,NBAL,544244,2001-01-01,2023-07-28,717887,ALM,,,,,2023-07-28,Friday,2023-07-31
NV,HPZ,NIKE,SWOOSH,544594,2023-07-29,2023-07-29,704986,ALM,,,,,2023-07-29,Saturday,2023-08-01
CB,PNH,NIKE,SWOOSH,100739,2001-01-01,2023-07-29,565762,ALM,,,,,2023-07-29,Saturday,2023-08-01
NV,SGN,NIKE,SWOOSH,544912,2001-01-01,2023-07-29,720004,ALM,,,,,2023-07-29,Saturday,2023-08-01
NV,SGN,JCI,JCREW,541416,2023-07-29,2023-07-29,710744,ALM,666102,,,,2023-07-29,Saturday,2023-08-01
NV,SGN,JCI,JCREW,541416,2023-07-29,2023-07-29,612311,ALM,612311,,,,2023-07-29,Saturday,2023-08-01
NV,SGN,JCI,JCREW,541416,2023-07-29,2023-07-29,666101,ALM,666102,,,,2023-07-29,Saturday,2023-08-01
NV,SGN,JCI,JCREW,541416,2023-07-29,2023-07-29,666102,ALM,666102,,,,2023-07-29,Saturday,2023-08-01
NV,HPZ,PACSUN,PACSUN,544280,2001-01-01,2023-07-30,683629,ALM,683629,,,,2023-07-30,Sunday,2023-08-01
CB,PNH,JCI,JCREW,100670,2001-01-01,2023-07-30,568971,ALM,568971,,,,2023-07-30,Sunday,2023-08-01
CB,PNH,JCI,JCREW,100670,2001-01-01,2023-07-30,568976,ALM,568971,,,,2023-07-30,Sunday,2023-08-01
CB,PNH,JCI,JCREW,100670,2001-01-01,2023-07-30,568977,ALM,568971,,,,2023-07-30,Sunday,2023-08-01
CB,PNH,JCI,JCREW,100670,2001-01-01,2023-07-30,568972,ALM,568971,,,,2023-07-30,Sunday,2023-08-01
CB,PNH,JCI,JCREW,100670,2001-01-01,2023-07-30,568974,ALM,568971,,,,2023-07-30,Sunday,2023-08-01
CB,PNH,JCI,JCREW,100670,2001-01-01,2023-07-30,568975,ALM,568971,,,,2023-07-30,Sunday,2023-08-01
CB,PNH,JCI,JCREW,100671,2001-01-01,2023-07-30,568979,ALM,568979,,,,2023-07-30,Sunday,2023-08-01
NV,HNA,ESPRIT,EMCOLS,543076,2001-01-01,2023-07-30,718873,ALM,,,,,2023-07-30,Sunday,2023-08-01
NV,HNA,ESPRIT,EMCOLS,543076,2001-01-01,2023-07-30,708658,ALM,,,,,2023-07-30,Sunday,2023-08-01
NV,SGN,NIKE,SWOOSH,544919,2001-01-01,2023-07-30,706720,ALM,,,,,2023-07-30,Sunday,2023-08-01
NV,SGN,NIKE,SWOOSH,544919,2001-01-01,2023-07-30,706720,ALM,,,,,2023-07-30,Sunday,2023-08-01
NV,SGN,NIKE,SWOOSH,544920,2001-01-01,2023-07-30,706721,ALM,,,,,2023-07-30,Sunday,2023-08-01
NV,SGN,NIKE,SWOOSH,544921,2001-01-01,2023-07-30,706722,ALM,,,,,2023-07-30,Sunday,2023-08-01
NV,SGN,NIKE,SWOOSH,544921,2001-01-01,2023-07-30,706722,ALM,,,,,2023-07-30,Sunday,2023-08-01
NV,SGN,NIKE,SWOOSH,544923,2001-01-01,2023-07-30,717543,ALM,,,,,2023-07-30,Sunday,2023-08-01
SI,SIN,NIKE,SWOOSH,69105,2001-01-01,2023-07-30,304353,ALM,,,,,2023-07-30,Sunday,2023-08-01
CB,PNH,JCI,JCREW,100669,2001-01-01,2023-07-31,568978,ALM,568973,,,,2023-07-31,Monday,2023-08-01
CB,PNH,JCI,JCREW,100669,2001-01-01,2023-07-31,568980,ALM,568973,,,,2023-07-31,Monday,2023-08-01
CB,PNH,JCI,JCREW,100669,2001-01-01,2023-07-31,568973,ALM,568973,,,,2023-07-31,Monday,2023-08-01
NV,SGN,AEO,AEO,544376,2001-01-01,2023-07-31,695042,EAS,695041,,,,2023-07-31,Monday,2023-08-01
NV,SGN,AEO,AEO,544376,2001-01-01,2023-07-31,695043,EAS,695041,,,,2023-07-31,Monday,2023-08-01
NV,SGN,NIKE,SWOOSH,544914,2001-01-01,2023-07-31,720006,ALM,,,,,2023-07-31,Monday,2023-08-01
NV,SGN,NIKE,SWOOSH,544915,2001-01-01,2023-07-31,720012,ALM,,,,,2023-07-31,Monday,2023-08-01
NV,SGN,NIKE,SWOOSH,544916,2001-01-01,2023-07-31,720014,ALM,,,,,2023-07-31,Monday,2023-08-01
NV,SGN,NIKE,SWOOSH,544917,2001-01-01,2023-07-31,720002,ALM,,,,,2023-07-31,Monday,2023-08-01
NV,SGN,NIKE,SWOOSH,544918,2001-01-01,2023-07-31,720015,ALM,,,,,2023-07-31,Monday,2023-08-01
PH,CEB,NIKE,SWOOSH,82335,2001-01-01,2023-07-31,859023,ALM,,,,,2023-07-31,Monday,2023-08-01
NV,SGN,NIKE,SWOOSH,545553,2001-01-01,2023-08-01,721466,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,SGN,NIKE,SWOOSH,545553,2001-01-01,2023-08-01,721466,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,SGN,NIKE,SWOOSH,545553,2001-01-01,2023-08-01,721466,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,SGN,NIKE,SWOOSH,545556,2001-01-01,2023-08-01,721464,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,SGN,NIKE,SWOOSH,545558,2001-01-01,2023-08-01,723110,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,HPZ,NIKE,CONVRS,543784,2023-08-01,2023-08-01,734934,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,HPZ,NIKE,SWOOSH,544869,2023-08-01,2023-08-01,727773,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,HPZ,NIKE,SWOOSH,544869,2023-08-01,2023-08-01,727732,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,HPZ,NIKE,SWOOSH,544869,2023-08-01,2023-08-01,724121,ALM,,,,,2023-08-01,Tuesday,2023-08-02
CB,PNH,JCI,JCREW,100711,2001-01-01,2023-08-01,569600,ALM,569600,,,,2023-08-01,Tuesday,2023-08-02
ML,KCL,XECCL,XECCL,66466,2001-01-01,2023-08-01,818706,NVL,,,,,2023-08-01,Tuesday,2023-08-02
TH,BKK,NIKE,SWOOSH,144098,2001-01-01,2023-08-01,324146,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,HPZ,JCI,JCREW,544229,2023-08-01,2023-08-01,730540,ALM,,,,,2023-08-01,Tuesday,2023-08-02
NV,SGN,NIKE,SWOOSH,545555,2001-01-01,2023-08-02,721465,ALM,,,,,2023-08-02,Wednesday,2023-08-03
NV,SGN,NIKE,SWOOSH,545557,2001-01-01,2023-08-02,721467,ALM,,,,,2023-08-02,Wednesday,2023-08-03
ML,KCL,XECCL,XECCL,66352,2001-01-01,2023-08-02,818404,NVL,,,,,2023-08-02,Wednesday,2023-08-03
NV,SGN,NIKE,SWOOSH,545863,2001-01-01,2023-08-02,729593,ALM,,,,,2023-08-02,Wednesday,2023-08-03
NV,SGN,NBAL,NBAL,544596,2001-01-01,2023-08-02,729342,ALM,,,,,2023-08-02,Wednesday,2023-08-03
ID,CKG,VFC,OUTDOR,298362,2023-08-02,2023-08-02,576903,ALM,576903,,,,2023-08-02,Wednesday,2023-08-03
NV,SGN,NIKE,SWOOSH,545552,2001-01-01,2023-08-03,719073,ALM,,,,,2023-08-03,Thursday,2023-08-04
NV,SGN,NIKE,SWOOSH,545552,2001-01-01,2023-08-03,719073,ALM,,,,,2023-08-03,Thursday,2023-08-04
TH,BKK,NIKE,SWOOSH,144173,2001-01-01,2023-08-03,325043,ALM,,,,,2023-08-03,Thursday,2023-08-04
TH,BKK,NIKE,SWOOSH,144173,2001-01-01,2023-08-03,325039,ALM,,,,,2023-08-03,Thursday,2023-08-04
TH,BKK,NIKE,SWOOSH,144173,2001-01-01,2023-08-03,325041,ALM,,,,,2023-08-03,Thursday,2023-08-04
CB,PNH,NIKE,SWOOSH,100655,2001-01-01,2023-08-03,567957,ALM,,,,,2023-08-03,Thursday,2023-08-04
TH,BKK,NIKE,SWOOSH,144190,2001-01-01,2023-08-03,325042,ALM,,,,,2023-08-03,Thursday,2023-08-04
TH,BKK,NIKE,SWOOSH,144190,2001-01-01,2023-08-03,325038,ALM,,,,,2023-08-03,Thursday,2023-08-04
NV,SGN,NIKE,SWOOSH,545862,2001-01-01,2023-08-03,725103,ALM,,,,,2023-08-03,Thursday,2023-08-04
ID,CKG,VFC,OUTDOR,298337,2023-08-03,2023-08-03,573453,ALM,573453,,,,2023-08-03,Thursday,2023-08-04
NV,HNA,VFC,OUTDOR,544695,2001-01-01,2023-08-03,712315,ALM,712315,,,,2023-08-03,Thursday,2023-08-04
TH,BKK,NIKE,SWOOSH,144095,2001-01-01,2023-08-03,324145,ALM,,,,,2023-08-03,Thursday,2023-08-04
NV,HNA,VFC,OUTDOR,544735,2001-01-01,2023-08-03,695063,ALM,695063,,,,2023-08-03,Thursday,2023-08-04
SI,SIN,NIKE,SWOOSH,69104,2001-01-01,2023-08-03,304350,ALM,,,,,2023-08-03,Thursday,2023-08-04
NV,SGN,NIKE,SWOOSH,545551,2001-01-01,2023-08-04,719074,ALM,,,,,2023-08-04,Friday,2023-08-07
NV,SGN,NIKE,SWOOSH,545551,2001-01-01,2023-08-04,719074,ALM,,,,,2023-08-04,Friday,2023-08-07
NV,SGN,NBAL,NBAL,544791,2001-01-01,2023-08-04,731844,ALM,,,,,2023-08-04,Friday,2023-08-07
NV,SGN,NBAL,NBAL,544791,2001-01-01,2023-08-04,731843,ALM,,,,,2023-08-04,Friday,2023-08-07
NV,SGN,VFC,OUTDOR,544794,2001-01-01,2023-08-04,732321,ALM,732321,,,,2023-08-04,Friday,2023-08-07
NV,SGN,JCI,JCREW,543518,2023-08-04,2023-08-04,710748,ALM,710745,,,,2023-08-04,Friday,2023-08-07
NV,SGN,JCI,JCREW,543518,2023-08-04,2023-08-04,710745,ALM,710745,,,,2023-08-04,Friday,2023-08-07
NV,SGN,VFC,OUTDOR,545066,2001-01-01,2023-08-04,732310,ALM,732310,,,,2023-08-04,Friday,2023-08-07
CB,PNH,JCI,JCREW,100757,2001-01-01,2023-08-04,570139,ALM,570137,,,,2023-08-04,Friday,2023-08-07
CB,PNH,JCI,JCREW,100757,2001-01-01,2023-08-04,570141,ALM,570137,,,,2023-08-04,Friday,2023-08-07
CB,PNH,JCI,JCREW,100757,2001-01-01,2023-08-04,570137,ALM,570137,,,,2023-08-04,Friday,2023-08-07
CB,PNH,JCI,JCREW,100757,2001-01-01,2023-08-04,570138,ALM,570137,,,,2023-08-04,Friday,2023-08-07
CB,PNH,JCI,JCREW,100757,2001-01-01,2023-08-04,570140,ALM,570137,,,,2023-08-04,Friday,2023-08-07
CB,PNH,JCI,JCREW,100759,2001-01-01,2023-08-04,570162,ALM,570160,,,,2023-08-04,Friday,2023-08-07
CB,PNH,JCI,JCREW,100759,2001-01-01,2023-08-04,570160,ALM,570160,,,,2023-08-04,Friday,2023-08-07
CB,PNH,JCI,JCREW,100759,2001-01-01,2023-08-04,570161,ALM,570160,,,,2023-08-04,Friday,2023-08-07
NV,HNA,VFC,OUTDOR,544736,2001-01-01,2023-08-04,712316,ALM,712316,,,,2023-08-04,Friday,2023-08-07
ID,CKG,JCI,JCREW,297475,2001-01-01,2023-08-05,573824,ALM,573824,,,,2023-08-05,Saturday,2023-08-08
ID,CKG,JCI,JCREW,297989,2001-01-01,2023-08-05,573217,ALM,573217,,,,2023-08-05,Saturday,2023-08-08
NV,SGN,NIKE,SWOOSH,545550,2001-01-01,2023-08-05,720566,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,HPZ,NIKE,CONVRS,544020,2023-08-05,2023-08-05,743265,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,SGN,NIKE,SWOOSH,545561,2001-01-01,2023-08-05,729061,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,SGN,VFC,OUTDOR,544803,2001-01-01,2023-08-05,740485,ALM,740485,,,,2023-08-05,Saturday,2023-08-08
TH,BKK,NIKE,SWOOSH,144172,2001-01-01,2023-08-05,324679,ALM,,,,,2023-08-05,Saturday,2023-08-08
TH,BKK,NIKE,SWOOSH,144172,2001-01-01,2023-08-05,324148,ALM,,,,,2023-08-05,Saturday,2023-08-08
ML,KCL,XECCL,XECCL,66353,2001-01-01,2023-08-05,818405,NVL,,,,,2023-08-05,Saturday,2023-08-08
NV,SGN,NIKE,SWOOSH,545864,2001-01-01,2023-08-05,729594,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,SGN,NIKE,SWOOSH,545865,2001-01-01,2023-08-05,729592,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,SGN,NIKE,SWOOSH,545866,2001-01-01,2023-08-05,729591,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,HPZ,NIKE,SWOOSH,545112,2023-08-05,2023-08-05,722266,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,HPZ,NIKE,SWOOSH,545112,2023-08-05,2023-08-05,722248,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,HPZ,NIKE,SWOOSH,545112,2023-08-05,2023-08-05,722806,ALM,,,,,2023-08-05,Saturday,2023-08-08
NV,SGN,NIKE,CONVRS,544888,2023-08-05,2023-08-05,720565,ALM,,,,,2023-08-05,Saturday,2023-08-08
TH,BKK,HBI,HBIRAW,144046,2023-08-05,2023-08-05,325496,ALM,325496,,,,2023-08-05,Saturday,2023-08-08
ID,CKG,JCI,JCREW,296879,2001-01-01,2023-08-05,573216,ALM,568319,,,,2023-08-05,Saturday,2023-08-08
ID,CKG,JCI,JCREW,296879,2001-01-01,2023-08-05,568319,ALM,568319,,,,2023-08-05,Saturday,2023-08-08
CB,PNH,NIKE,SWOOSH,100573,2001-01-01,2023-08-05,567040,ALM,,,,,2023-08-05,Saturday,2023-08-08
CB,PNH,NIKE,SWOOSH,100573,2001-01-01,2023-08-05,566993,ALM,,,,,2023-08-05,Saturday,2023-08-08
CB,PNH,NIKE,SWOOSH,100573,2001-01-01,2023-08-05,567061,ALM,,,,,2023-08-05,Saturday,2023-08-08
CB,PNH,NIKE,SWOOSH,100573,2001-01-01,2023-08-05,566999,ALM,,,,,2023-08-05,Saturday,2023-08-08
TH,BKK,NIKE,SWOOSH,144146,2001-01-01,2023-08-06,324677,ALM,,,,,2023-08-06,Sunday,2023-08-08
NV,SGN,NIKE,SWOOSH,545560,2001-01-01,2023-08-06,723109,ALM,,,,,2023-08-06,Sunday,2023-08-08
NV,SGN,NIKE,SWOOSH,545560,2001-01-01,2023-08-06,723109,ALM,,,,,2023-08-06,Sunday,2023-08-08
NV,SGN,NIKE,SWOOSH,545560,2001-01-01,2023-08-06,723109,ALM,,,,,2023-08-06,Sunday,2023-08-08
CB,PNH,NIKE,SWOOSH,100889,2001-01-01,2023-08-06,567908,ALM,,,,,2023-08-06,Sunday,2023-08-08
NV,SGN,VFC,OUTDOR,545065,2001-01-01,2023-08-06,732309,ALM,732309,,,,2023-08-06,Sunday,2023-08-08
TH,BKK,NIKE,SWOOSH,144170,2001-01-01,2023-08-06,324144,ALM,,,,,2023-08-06,Sunday,2023-08-08
TH,BKK,NIKE,SWOOSH,144174,2001-01-01,2023-08-06,325044,ALM,,,,,2023-08-06,Sunday,2023-08-08
TH,BKK,NIKE,SWOOSH,144174,2001-01-01,2023-08-06,325040,ALM,,,,,2023-08-06,Sunday,2023-08-08
TH,BKK,NIKE,SWOOSH,144175,2001-01-01,2023-08-06,324147,ALM,,,,,2023-08-06,Sunday,2023-08-08
TH,BKK,NIKE,SWOOSH,144175,2001-01-01,2023-08-06,324678,ALM,,,,,2023-08-06,Sunday,2023-08-08
TH,BKK,NIKE,SWOOSH,144175,2001-01-01,2023-08-06,324676,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,CKG,AEBV,AEBV,298296,2023-08-06,2023-08-06,584586,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,CKG,AEBV,AEBV,298300,2023-08-06,2023-08-06,584684,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,596810,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,597631,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,597977,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,597975,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,597293,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,596812,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,596811,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,597295,ALM,,,,,2023-08-06,Sunday,2023-08-08
ID,JKT,NIKE,SWOOSH,299837,2001-01-01,2023-08-06,596809,ALM,,,,,2023-08-06,Sunday,2023-08-08
